OccId;Term;Scientific Name;File;1000-Words-Frame;text
rose;Rosa;organism;PG10005;44;if you came near them on one side, they were like roses dripping with the morning dew, but on the other, they were as black as chimney sweeps, and more offensive than street scavengers.

dog;Canis lupus familiaris;organism;PG10005;47;a carriage and four well-broke dogs, was procured for us, and we soon reached the foot of the mountain that encloses the fortunate valley, in about fifty-two hours.

dog;Canidae;organism;PG10005;47;a carriage and four well-broke dogs, was procured for us, and we soon reached the foot of the mountain that encloses the fortunate valley, in about fifty-two hours.

tree;Tracheophyta;organism;PG10005;47;the whole surface was like a garden, interspersed with patches of wood, clumps of trees, and houses standing singly or in groupes.

tree;Tracheophyta;organism;PG10005;47;along the sides of the highway we travelled, were planted rows of trees, not unlike our sycamores, which afforded a refreshing shade to the traveller, and commonly a rivulet ran bubbling along one side or the other of the road.

sycamore;Acer pseudoplatanus;organism;PG10005;47;along the sides of the highway we travelled, were planted rows of trees, not unlike our sycamores, which afforded a refreshing shade to the traveller, and commonly a rivulet ran bubbling along one side or the other of the road.

rose;Rosa;organism;PG10005;52;he told us that the roses of this field, which is called gulgal, were deemed sacred, and were not allowed to be gathered without the special permission of the priests, under a heavy penalty, and that he was one of those whose duty it was to prevent the violation of the law, and to bring the offenders to punishment.

rose;Rosa;organism;PG10005;52;the brahmin, having diverted himself a while with my surprise and disappointment, then informed me, that the rose had ever been regarded in morosofia, as the symbol of female purity, delicacy, and sweetness, which notion had grown into a popular superstition, that whenever a marriage is consummated on the earth, one of these flowers springs up in the moon, and that in colour, shape, size, or other property, it is a fit type of the individual whose change of state is thus commemorated.

rose;Rosa;organism;PG10005;52;"i know not," said he, "but i have heard it thus explained,--that the roses generally spring up, as well as blow, in the course of their long nights, during which the earth's resplendent disc is the most conspicuous object in the heavens, which two facts stand, in the opinion of the multitude, in the relation of cause and effect.

rose;Rosa;organism;PG10005;52;attributing, then, the symbolical character of the rose to its tutelary planet, they regard the earth in the same light as the ancients did the chaste diana, and believe that she plants this her favourite flower in the moon, whenever she loses a votary.

plant;Plantae;organism;PG10005;52;attributing, then, the symbolical character of the rose to its tutelary planet, they regard the earth in the same light as the ancients did the chaste diana, and believe that she plants this her favourite flower in the moon, whenever she loses a votary.

plant;Plantae;organism;PG10005;52;they grow up like a strange plant in a forest, without our being able to tell how the seed found its way there.

animal;Animalia;organism;PG10005;52;that the vulgar also believe the moon, according to its age, to have particular effects on the flesh of slaughtered animals, and that all sailors distinguish between a wet and a dry day, according to the position of the crescent.

rose;Rosa;organism;PG10005;52;we then inquired of the warden of this flowery plain, if he had ever remarked any difference in the number of roses which sprung up in a given period of time.

rose;Rosa;organism;PG10005;52;i would here remark, that as the rose is called gul in the persian language and the ancient sanscrit, the name of this field furnished another argument in support of the brahmin's hypothesis of the origin of the moon.

rose;Rosa;organism;PG10005;52;while thus oblivious of the past, and reckless of the future, we were enjoying the present moment in this badinage , and i was extolling the odour of the rose, as beyond every other grateful to the olfactory nerves of man, a lively, flippant little personage came up, and accosted the brahmin with the familiarity of an acquaintance.

rose;Rosa;organism;PG10005;53;but the chief part of the gratification you receive from smelling a rose, arises from some past scene of delight of which it reminds you, as, of the days of your innocence and childhood, when you ran about the garden--or when you were decorated with nosegays--or danced round a may-pole,,this is rather a free translation,--or presented a bunch of flowers to some little favourite."

cotton;Gossypium;organism;PG10005;53;immediately within this arcade were arranged the finer kinds of merchandise, fabrics of cotton or silk, and articles of jewelry, cutlery, porcelain, and glass.
